release_date,poster_path,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,backdrop_path,genre_names,collection,collection_name
2021-10-27,/6QvepemlDGIiiYsVs0Y1ieFuG7N.jpg,99.361,244,4.7,0,0,97,Released,FALSE,/icOUc1llxf2GJr1Z4dBbJYLzuvw.jpg,"Comedy, Horror, Thriller",891174,Nobody Sleeps in the Woods Tonight Collection
1990-11-09,/2tPQbPQeHEYAGoXFSW61IWNmoce.jpg,97.858,1434,6.2,13000000,35763605,84,Released,FALSE,/fZIyYBXzBuM0SgbBiL1lkKqS14N.jpg,"Horror, Thriller",10455,Child's Play Collection
2007-08-31,/6gqqvlqQnHzOPhi1UvT6OPdunwB.jpg,97.161,1873,6.2,15000000,80460948,109,Released,FALSE,/fWhAWcHdIKg08vjQsh9Nx3s8Hrm.jpg,Horror,126209,Halloween (Rob Zombie Series) Collection
2021-02-25,/iM5kNvZzcMSmWv7CFTxnTu5zfoa.jpg,96.667,155,7,0,1753826,80,Released,FALSE,/jST0q4EMty2kYyggxxwvsjpHPOs.jpg,Horror,NA,NA
2019-07-25,/8qcQmR9X0lk5quFSdH4AHUqtmrB.jpg,96.391,271,6.4,0,0,97,Released,FALSE,/hXjK21t5S6WRR8HnG3apYpZ5lJW.jpg,"Drama, Horror, Thriller",NA,NA
2021-07-14,/wY7jeCdbhWuYao4WHI51pc51a9b.jpg,96.198,903,6.5,6600000,5115725,108,Released,FALSE,/zEddiBK6yZNUGVnmBJzmnYcEWiR.jpg,"Drama, Horror, Thriller",NA,NA
2021-06-15,/6WcJ4cV2Y3gnTYp5zHu968TYmTJ.jpg,96.114,38,6,0,0,88,Released,FALSE,/5PQhNs4M3RxIqaNAdBI6mXlXyYh.jpg,"Fantasy, Horror, Mystery",988589,Dragon Fury Collection
2009-09-04,/jxjnjHtHXgvjdhkwpelE9ZwVMg6.jpg,95.417,1174,6.1,0,5802422,84,Released,FALSE,/2351A6j2YJjuKstEyZl9uObpMrm.jpg,"Action, Drama, Horror, Science Fiction, Thriller",NA,NA
2016-07-20,/vNVFt6dtcqnI7hqa6LFBUibuFiw.jpg,94.624,5939,7.8,8500000,87547518,118,Released,FALSE,/fVpFOcQyHJM2di9upgSIwWD5wac.jpg,"Action, Horror, Science Fiction, Thriller",619537,Train to Busan Collection
2004-10-01,/harQifr8kpIVqlLP41kTR058LZB.jpg,93.053,7650,7.4,1200000,103911669,103,Released,FALSE,/ok4ot3YbfDYZcINXf91JUfq3maB.jpg,"Crime, Horror, Mystery",656,Saw Collection
2021-12-02,/bPq6x47nEqMZED5PrKelcWWpezM.jpg,92.637,148,6.3,0,0,125,Released,FALSE,/5WnfgU7myfqgkbl3CSj7LQeHU0e.jpg,"Drama, Horror, Mystery, Thriller",NA,NA
2010-04-24,/gRqHG3j4HxbgYpB4JhHgqtglmVG.jpg,91.27,5,1.8,0,550000,90,Released,FALSE,NA,"Comedy, Horror",NA,NA
2016-06-29,/ubLbY97m8lYJ3Fykh7nfiwB5eth.jpg,91.119,4614,6.4,10000000,118587880,105,Released,FALSE,/a7V3ZXCDAk3P7GjpgfN0IInjh0r.jpg,"Action, Horror, Thriller",256322,The Purge Collection
2019-04-17,/jhZlXSnFUpNiLAek9EkPrtLEWQI.jpg,90.991,1998,5.7,9000000,122033739,93,Released,FALSE,/9p5BuzUNcvCltQAIiDLILEsH0dk.jpg,"Horror, Thriller",NA,NA
1993-01-01,/5NZrBKAtpRqVtWuVZvw5HISajld.jpg,90.394,16,5.2,0,0,99,Released,FALSE,/sdKYcmYTXh7xsdHsHmyLPCHztm5.jpg,"Drama, Horror, Thriller",NA,NA
2021-09-15,/ysJte1iqN8pFQ470tumnViB1wHP.jpg,90.055,274,6.4,0,0,103,Released,FALSE,/piz0BFUJ4Bro4BFzxxkNpsGCmOd.jpg,"Family, Fantasy, Horror",NA,NA
2003-05-30,/12G5V0dTmljnv7RFMT144dJ2chh.jpg,90.04,2127,6.3,12600000,28650575,84,Released,FALSE,/qjdInV140rRUqcuEIBUmjylHaZ9.jpg,"Horror, Thriller",52985,Wrong Turn Collection
2021-08-13,/pBSqH6avxduNAnXhyIkcAfcUMJ0.jpg,89.783,37,6.5,0,0,87,Released,FALSE,/leDpP52W54kQvIxBd93G8lgTLCx.jpg,"Action, Horror",NA,NA
1991-08-30,/rHUOQShfzQTdE625cqwZoIOTvik.jpg,89.455,1234,5.9,13000000,20560255,90,Released,FALSE,/k0XTbNtE3fSiId7IcMXXRGDJRYp.jpg,"Horror, Thriller",10455,Child's Play Collection
2022-09-28,/u4ikorO4E3PouLRRwGaRuhFvsl3.jpg,89.225,22,5.8,14000000,0,121,Released,FALSE,/3r3tZgKTw1554hcFoUfydLHE38w.jpg,"Horror, Mystery",8917,Hellraiser Collection
2020-03-11,/wxPhn4ef1EAo5njxwBkAEVrlJJG.jpg,88.978,2477,6.7,14000000,42415898,90,Released,FALSE,/9R2FuGT0BeZl8usfsfqIcO7KK7v.jpg,"Action, Horror, Thriller",NA,NA
2019-06-26,/qWsHMrbg9DsBY3bCMk9jyYCRVRs.jpg,88.826,2870,6.4,30000000,231252591,106,Released,FALSE,/dBt0DoFfbhOI4ypUfRj1uTq623M.jpg,"Horror, Mystery, Thriller",402074,Annabelle Collection
2021-09-01,/dGv2BWjzwAz6LB8a8JeRIZL8hSz.jpg,88.071,1647,6.9,40000000,24640084,111,Released,FALSE,/eG58uvQKZFAFxAFYC01HWMibRfa.jpg,"Horror, Mystery, Thriller",NA,NA
2021-01-22,/d8Ip6MmPxeMAtNJtusbPaGCEsvh.jpg,87.317,366,6.7,0,0,99,Released,FALSE,/klioTuA8JepFgV0EC7IxqV6VbrM.jpg,"Horror, Thriller",NA,NA
2022-10-26,/jXwYESgxqkXlYvoTyUTO2hqKK7T.jpg,86.758,0,0,0,0,93,Post Production,FALSE,/7IwLNl9MJbj47pObu8xMDUbIesv.jpg,"Horror, Thriller",NA,NA
2021-05-05,/uoTPjx07dxTrC1g3dYeaS2WNVGL.jpg,86.707,93,6.1,0,1474579,93,Released,FALSE,/zm2kMjiz0u6qdn2XKbEbQkDiltN.jpg,Horror,NA,NA
2003-05-21,/w0yIF8UPMNBDLwztmqgUoc4isLH.jpg,86.118,2163,6.2,9500000,107363905,98,Released,FALSE,/joj4ONoHmLGDoNGYph8ZPISphZ.jpg,Horror,425175,Texas Chainsaw (Reboot) Collection
2016-11-15,/lli31lYTFpvxVBeFHWoe5PMfW5s.jpg,85.707,15360,7.3,9000000,278454358,117,Released,FALSE,/9pkZesKMnblFfKxEhQx45YQ2kIe.jpg,"Horror, Thriller",NA,NA
2016-04-07,/sI9neTbF3ECdpf2MpC88EMGJH13.jpg,84.773,1560,6.4,0,3295624,97,Released,FALSE,/cxLyFqVcXbuf6P5dl14LBPQrRFr.jpg,"Drama, Fantasy, Horror, Thriller",NA,NA
2018-06-07,/lHV8HHlhwNup2VbpiACtlKzaGIQ.jpg,84.709,6057,7.3,10000000,80239658,128,Released,FALSE,/4DUoPZOHdPuROP4nyEIsPaMIiQl.jpg,"Horror, Mystery, Thriller",NA,NA
2000-03-17,/1mXhlQMnlfvJ2frxTjZSQNnA9Vp.jpg,83.626,4585,6.6,23000000,112880294,98,Released,FALSE,/7isarjYDEKZ5t1CgcvbuqEUby8P.jpg,Horror,8864,Final Destination Collection
2013-10-04,/x9DzkDWp8O82Wzxk6otuD9bce9a.jpg,82.858,1280,5.9,5000000,3800000,97,Released,FALSE,/h9pt74NuKn0z5L3RPv3VbCzxGcS.jpg,"Horror, Thriller",10455,Child's Play Collection
2019-06-19,/rpS7ROczWulqfaXG2klYapULXKm.jpg,82.168,1608,6,10000000,44902237,90,Released,FALSE,/vHse4QK31Vc3X7BKKU5GOQhYxv6.jpg,Horror,NA,NA
2021-10-21,/9BzKsxBZNlqyGSpvPFqK9kTJSPV.jpg,81.785,2031,7.5,43000000,22957625,117,Released,FALSE,/7OcRErUXXdAVAHg6y5cjn56ivtu.jpg,"Fantasy, Horror, Mystery, Thriller",NA,NA
2013-05-31,/x6hwbnR2nGacSzljqYaXY25w1Me.jpg,81.585,7386,6.3,3000000,89328627,86,Released,FALSE,/9J3HHP3kQ5ZStyirJyWPWtvvrHY.jpg,"Horror, Science Fiction, Thriller",256322,The Purge Collection
2017-08-03,/snYI6TDLkB8wL7SHFyBV6qkJuPx.jpg,81.021,4859,6.6,15000000,306515884,110,Released,FALSE,/o8u0NyEigCEaZHBdCYTRfXR8U4i.jpg,"Horror, Mystery, Thriller",402074,Annabelle Collection
2021-03-18,/4fl6EdtMp6p0RKJgESdFti1J3dC.jpg,80.972,206,6,0,0,98,Released,FALSE,/ele7aCoLBYKagh3LSS6qGTGdyCi.jpg,"Horror, Thriller",NA,NA
2021-02-12,/rRfcH0jg9X8czKJhXCnny45NSWt.jpg,78.121,90,6.2,0,0,84,Released,FALSE,/iID0at69rWzZOIarUIFrfDOFJA.jpg,"Horror, Romance",NA,NA
1975-06-26,/k6LZn3greNmaYhySVnwUkkDmlpo.jpg,77.918,55,6.6,0,0,89,Released,FALSE,/xAX7sJncIG9ZS8mgbjlw3sildpO.jpg,"Horror, Mystery, Thriller",NA,NA
2020-05-12,/eutNRwSguV0NCx7BNAXOibWzjP6.jpg,77.424,93,6.2,0,0,73,Released,FALSE,/edXuLjxjYu1SkyMHd55hRasME8b.jpg,Horror,NA,NA
2007-05-20,/vIpi1KtHLXUOfSVC2m6MqpjSPgL.jpg,76.355,2442,7.2,3400000,78638987,105,Released,FALSE,/ljDBlVJXicjh3TwsECxQwY6Ts3l.jpg,"Drama, Horror, Thriller",NA,NA
2019-07-29,/wB8qqLIaYDkYEnjbS5hAJiTuYU6.jpg,75.81,124,4.2,0,0,72,Released,FALSE,/eqVgQwv8HfDN2tv4XWhqW5GryV4.jpg,"Comedy, Horror",NA,NA
2013-01-17,/j343Rpj3WeNvP0SV80zveve70io.jpg,75.4,6015,6,50000000,226349749,88,Released,FALSE,/mJSe5dxKu8Sq0GfdjdWVqdGvzfV.jpg,"Action, Fantasy, Horror",NA,NA
2022-03-18,/moLnqJmZ00i2opS0bzCVcaGC0iI.jpg,74.957,162,5.6,0,2118582,83,Released,FALSE,/8DHvtmF15wGwkMOW3nqZmpEzEaq.jpg,"Horror, Mystery",NA,NA
2002-10-18,/e2t5CKMox7tjv3iD3Ko7NdFa5lJ.jpg,73.898,5208,6.6,48000000,249348933,115,Released,FALSE,/6TBaTZCq0FdjrXcj9mKdHGpcr2D.jpg,"Horror, Mystery",14563,The Ring Collection
2011-08-12,/Akx1Po4ZLetOWfYJhQf75tbhTtK.jpg,73.733,2809,6.1,47000000,157887643,92,Released,FALSE,/5cG2XcylxUIclQsGPBKTtfoqcBV.jpg,"Horror, Mystery",8864,Final Destination Collection
2017-05-09,/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,73.672,7298,6.1,97000000,240891763,122,Released,FALSE,/6jajFcaY2YsfGQstJ5HaqZNVseX.jpg,"Horror, Mystery, Science Fiction",135416,Prometheus Collection
2010-09-13,/tmlDFIUpGRKiuWm9Ixc6CYDk4y0.jpg,73.643,5689,6.9,1500000,97009150,103,Released,FALSE,/bylGn5OC2h3BWfGLYFtIcxlYxLy.jpg,"Horror, Thriller",228446,Insidious Collection
2007-12-25,/jCyJN1vj8jqJJ0vNw4hDH2KlySO.jpg,73.039,2334,5.1,40000000,130290885,94,Released,FALSE,/ezIpXeWRd43inL5AOaaBbT4jaf2.jpg,"Action, Fantasy, Horror, Science Fiction, Thriller",115762,AVP Collection
2014-01-01,/4srdg5SoxREXha5kibwZBvsqNtV.jpg,73.028,1235,5.4,5000000,86362372,84,Released,FALSE,/eAISoFMi29BVBKH1VRpne4mJ26K.jpg,"Horror, Thriller",41437,Paranormal Activity Collection
2015-08-05,/aeZT9pqEgrmXOGdESFkAuVjX6kw.jpg,72.726,3302,6.3,58000000,158162788,103,Released,FALSE,/6mPe4rBHzDMal2oL6hVgOBkaHz9.jpg,"Adventure, Comedy, Horror",508783,Goosebumps Collection
2003-08-15,/vu7JlJMfh0qnBSbaK4c0HmPI4Gq.jpg,72.488,2084,6,30000000,116643421,97,Released,FALSE,/354jbHJ51IKlLqQfnZtrZEkWxdY.jpg,Horror,9735,Friday the 13th Collection
2013-12-01,/6GRUHJI9JbZNMDhTWuYQdJEabAL.jpg,72.103,0,0,10000,0,24,Released,FALSE,NA,"Horror, Thriller",NA,NA
2007-09-14,/1bjA7de4O0NhMsaOqwvrecophUs.jpg,71.944,4309,6,215000,194183034,85,Released,FALSE,/hxFjtYQ1YuAAGeK13yHE2ylu5gM.jpg,"Horror, Mystery",41437,Paranormal Activity Collection
2021-09-29,/bZUostLcCZYgcuBuAjmuSkBggiQ.jpg,71.919,459,6,0,0,85,Released,FALSE,/yO2LFaO62SoM1ZuOq26hWLF1TQ4.jpg,"Horror, Mystery, Thriller",NA,NA
2002-11-04,/knjeEeeyIwDkUtZwDfJOcUIuNdB.jpg,71.769,379,6.1,0,0,132,Released,FALSE,/8z5qtVE2N3AuA3bmvIQsI10Wjg8.jpg,"Drama, Horror, TV Movie",NA,NA
2020-10-28,/lhMIra0pqWNuD6CIXoTmGwZ0EBS.jpg,71.202,615,6.3,0,0,94,Released,FALSE,/lIE7kfdLBRd0KENNtOaIqPPWNqh.jpg,"Drama, Fantasy, Horror",758369,The Craft Collection
2007-10-26,/w0nmol4g7n6MFfhfphV7GzHHYjB.jpg,70.923,1457,7,12000000,0,82,Released,FALSE,/s4DoJFeK5RGBuhDxhKkBzAuAKKv.jpg,Horror,NA,NA
2006-10-05,/opp8YKQB2rEcLZPBBG39H2r8MUS.jpg,69.979,1445,6.1,16000000,107363905,91,Released,FALSE,/lTGOQk29RDqsNzD2v25dB0Rm9Jn.jpg,"Horror, Thriller",425175,Texas Chainsaw (Reboot) Collection
2021-07-14,/tWoSE8SH6XhgWKHIL3p0sj7lA3V.jpg,69.784,429,7,0,7230000,131,Released,FALSE,/9SISFlf6SEiIb7CMk8h0Gu3NYow.jpg,"Horror, Thriller",NA,NA
2015-01-27,/zap5hpFCWSvdWSuPGAQyjUv2wAC.jpg,69.655,5790,6.9,3500000,40423945,92,Released,FALSE,/zi2oYYNSSv7t44iSt5YrxHX9PYs.jpg,"Drama, Fantasy, Horror, Mystery",NA,NA
2020-01-15,/E9cr8VQ8zQlX5C9GL6QhPXSvvt.jpg,69.461,1,2,0,0,0,Released,FALSE,/l0hXWYd6iE29NU9B0stdohSn8cL.jpg,Horror,NA,NA
2007-11-23,/5XsVGgo8I12v3KlPcD0r1CNHMC6.jpg,68.845,3576,7.2,1500000,32511655,78,Released,FALSE,/sYZPRfv7OvtS8KOvZ5OojOaiI7F.jpg,"Horror, Mystery",74508,[REC] Collection
2020-03-13,/5vFCHFVLPcU4M8uNXM1ba9y83Iu.jpg,68.493,535,5.3,0,0,102,Released,FALSE,/7unT3bKHwOXL9e646z9Ib17M9Pf.jpg,"Horror, Thriller",891174,Nobody Sleeps in the Woods Tonight Collection
2017-02-24,/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg,68.431,14721,7.6,4500000,255407969,104,Released,FALSE,/cAduIGrwDJlypHUCL2mFelJXVRT.jpg,"Horror, Mystery, Thriller",NA,NA
2008-04-02,/dWkmWNqbSeVDSEugcnJ8CZrxRso.jpg,68.279,908,5.9,8000000,22818256,91,Released,FALSE,/5JVJ1DautDoWLYnuSi0IJnfUHv1.jpg,Horror,NA,NA
2014-10-02,/a9iL3FIwLrympRyiL5v0tAkwrvX.jpg,68.243,5341,5.7,6500000,257047661,99,Released,FALSE,/2gKX53lskaCYk9ycXmaDJKqWiy.jpg,Horror,402074,Annabelle Collection
1988-10-21,/iKbxhQa4T6zVY17RMa6AeiGEiSq.jpg,68.198,1311,6.1,5000000,17800000,88,Released,FALSE,/g6ftE3Uw1nzzuTPnbHAw4monFUl.jpg,"Horror, Thriller",91361,Halloween Collection
2013-09-12,/w5JjiB3O1CLDXbTJe1QpU5RHmlU.jpg,68.172,3528,6.7,5000000,161000000,106,Released,FALSE,/uwivrZ7vIeP0HNkE5gKavzhZNpG.jpg,"Horror, Thriller",228446,Insidious Collection
1996-12-20,/3O3klyyYpAZBBE4n7IngzTomRDp.jpg,67.783,5318,7.4,14000000,173046663,112,Released,FALSE,/4PPC7fKClu0u7NTbo5xgV4vb5VD.jpg,"Crime, Horror, Mystery",2602,Scream Collection
2020-09-21,/hIkKM1nlzk8DThFT4vxgW1KoofL.jpg,67.702,99,6.2,0,0,94,Released,FALSE,/Ae10Iltzzszzzsg3tIMGdlbgFEJ.jpg,"Drama, Horror",NA,NA
2009-04-26,/2tP5jkSJ8Nu3OsIQLaCEktepOLp.jpg,67.63,1772,5.2,2011799,252207,92,Released,FALSE,/zq1gg17cE6wu139QAbkCvAXJsUH.jpg,Horror,96671,The Human Centipede Collection
2012-01-19,/jN0uuc8U6M3sTg9zEaliJV60Stf.jpg,67.467,3573,6.3,70000000,160112671,88,Released,FALSE,/v63E5H5TD7Eay1gZPVt9ibP9riy.jpg,"Action, Fantasy, Horror",2326,Underworld Collection
2006-02-09,/p7ARuNKUGPGvkBiDtIDvAzYzonX.jpg,67.459,3174,6.1,25000000,118890272,93,Released,FALSE,/upPtpWzVrUD8XPpoHh2CPTRk36o.jpg,"Horror, Mystery",8864,Final Destination Collection
2021-05-12,/qkl6mRoFexK2FGWCbAsvrRxjWaF.jpg,67.251,1362,6.1,20000000,40618920,93,Released,FALSE,/g15PR8eQV9DehSWlagvdnJZqoRq.jpg,"Crime, Horror, Mystery",NA,NA
2021-07-14,/rmEPtz3Ufzol2VWUAZYzOFaBio3.jpg,66.278,1251,7.3,0,0,114,Released,FALSE,/6viJBbovWxJYavdjPy7UPTLvaOS.jpg,"Horror, Mystery",790370,Fear Street Collection
2015-10-23,/lUKvvSnjFlazrdh6wyHxHrdMknD.jpg,66.029,1580,6.5,15000000,14860766,93,Released,FALSE,/hUpHXyLRNvtt0AAwdPmUsSQQKB8.jpg,"Comedy, Horror",NA,NA
2021-10-01,/vHKlIci8f38GaAd361EW0VSx91k.jpg,65.909,210,6.9,0,0,92,Released,FALSE,/5kxR2Rm7Bvo6ADmaRxzH2HeSe5C.jpg,"Drama, Fantasy, Horror, Thriller",NA,NA
2015-08-01,/ihuDg9TeRzoOhv2cZVA8gi50NFl.jpg,65.388,586,5.9,0,0,98,Released,FALSE,/qRik98bxXPn4qCHTe3ffhbGFRAu.jpg,"Action, Fantasy, Horror, Science Fiction",370411,Attack on Titan Collection
2012-03-29,/nzx10sca3arCeYBAomHan4Q6wa1.jpg,65.319,4563,6.8,3000000,82515113,110,Released,FALSE,/6WvJAj4OigLvnhIxgkfrOmjSJz2.jpg,"Horror, Mystery, Thriller",357173,Sinister Collection
2009-10-07,/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg,65.001,10704,7.3,23600000,102391540,88,Released,FALSE,/oihWVx3imvRKujnGmSDYhfG1gI5.jpg,"Comedy, Horror",537982,Zombieland Collection
2018-10-11,/t2wy38iiMpB8WsgJi3lYeDnGh2H.jpg,64.989,1234,6.1,35000000,93320380,90,Released,FALSE,/h5BvesqaxL7V3vl1CmaR8waGyiM.jpg,"Adventure, Comedy, Family, Fantasy, Horror",508783,Goosebumps Collection
2020-10-15,/xLbuMxKORru3oTlItLBWpI5WJxR.jpg,64.786,152,5,0,0,93,Released,FALSE,/jxYROBerNLUExmqFb2yArglwIHd.jpg,Horror,NA,NA
2022-02-09,/qBLi3Nd5JMQGMiOmmfuPgLw5SzD.jpg,64.231,179,5.1,0,0,107,Released,FALSE,/tN5Ws9NXR6N3LR2S39rHfCXrFkN.jpg,Horror,NA,NA
2003-01-31,/sDsdhVmGzh4L56QvtLLinvXjDs3.jpg,64.18,3321,6.2,26000000,90941129,90,Released,FALSE,/kDejRs8aKRBr1mARSmDNNZqMW3D.jpg,"Horror, Mystery",8864,Final Destination Collection
2019-11-21,/3RE9DNBCvuso5OPZPg71ryntNjx.jpg,63.524,139,6.2,10000,0,94,Released,FALSE,/czHYg6LQ5926OL8wj5kC09pNR12.jpg,"Comedy, Horror",NA,NA
2018-04-12,/ei2waWQAG8NP244WShIFgGu9IOu.jpg,63.521,3562,6,3500000,95330493,101,Released,FALSE,/tAl3Bhs3kMDmIuH3liEPBMPgfmG.jpg,"Horror, Thriller",NA,NA
2018-04-03,/nAU74GmpUk7t5iklEp3bufwDq4n.jpg,63.493,12032,7.4,17000000,340677200,91,Released,FALSE,/roYyPiQDQKmIKUEhO912693tSja.jpg,"Drama, Horror, Science Fiction",521226,A Quiet Place Collection
1980-05-23,/nRj5511mZdTl4saWEPoj9QroTIu.jpg,63.472,14911,8.2,19000000,44781695,144,Released,FALSE,/AdKA2F1SzYPhSZdEbjH1Zh75UVQ.jpg,"Horror, Thriller",530064,The Shining Collection
2016-11-24,/sDupSRbqxJhSrjKQI33w7Fd8Owz.jpg,63.45,3221,5.8,35000000,81093313,91,Released,FALSE,/dxyUN2kMhr0gMBKQpE79Z4sWAp5.jpg,"Action, Fantasy, Horror, Thriller",2326,Underworld Collection
1987-09-11,/nnYHvA2tSVdtr8KxIy8F6YndCOy.jpg,63.431,1933,6.9,1000000,14575193,93,Released,FALSE,/4SxXppJUwjQnd98VLxQEHvH3CfR.jpg,"Fantasy, Horror",8917,Hellraiser Collection
2005-04-30,/hgKMDkpZsSpTKDWW8xsdtcDmY0S.jpg,63.255,2505,5.9,40000000,68766121,113,Released,FALSE,/hXHJotZCTX4JQN080ZitJueR3H9.jpg,"Horror, Thriller",NA,NA
2016-12-21,/6K0wjP8kPCiPYy9PtXBGuypyt5I.jpg,63.234,3423,6.7,0,5972942,86,Released,FALSE,/7GEi50BH2gjWuhoAx55Mmb0f7Vj.jpg,"Horror, Mystery",NA,NA
2020-07-15,/eeqvAzCccAZOhU3RfbvHB3s44S6.jpg,62.868,1971,6.8,17000000,39657073,116,Released,FALSE,/d2UxKyaJ5GgzuHaSsWinFfv3g6L.jpg,"Action, Horror, Thriller",619537,Train to Busan Collection
2006-03-10,/qj4C2c96T1n3YnYxFG5l5bSTKbM.jpg,62.574,2447,6.4,15000000,69623713,107,Released,FALSE,/i9ypo2EPubwkD5XLiAHqPG7OMHg.jpg,"Horror, Thriller",8918,The Hills Have Eyes (Reboot) Collection
2021-08-25,/dqoshZPLNsXlC1qtz5n34raUyrE.jpg,62.465,1108,6.1,25000000,77389310,91,Released,FALSE,/xENKhotB6aYBlnDH2lE0m2y22v1.jpg,"Horror, Mystery, Thriller",98580,Candyman Collection
2021-03-05,/3CF743g2BpC8r3mCVV9gSX2yQBj.jpg,62.464,93,6,0,0,90,Released,FALSE,/pG3m1z6eSjcKHCVa8rQdtWCvul5.jpg,"Horror, Mystery, Thriller",NA,NA
1991-09-05,/doyiGwpxbBs4G2og9G8gV7ZKoih.jpg,61.784,1029,5.3,11000000,34900000,89,Released,FALSE,/6bK8SrTkcdpE6Ild4NdJtZFL1Rg.jpg,"Horror, Thriller",8581,A Nightmare on Elm Street Collection
2009-02-11,/88wlJ4teYlck4hJ2bnlxBrAVh0m.jpg,61.753,2106,5.8,19000000,91509154,97,Released,FALSE,/j1PzqAMU4LzUnz60q9EEqmeX24n.jpg,Horror,NA,NA
2014-07-17,/f2HD5iVhJWWv72QVWThUKk09zYy.jpg,61.71,5695,6.7,9000000,111928365,104,Released,FALSE,/blfZnm6StMPnTY35kaooPBCsSVp.jpg,"Horror, Thriller",256322,The Purge Collection
2020-09-10,/n9OzZmPMnVrV0cMQ7amX0DtBkQH.jpg,61.413,474,6.3,0,0,98,Released,FALSE,/obExOU9qDnMcxvWPumoD14oxup5.jpg,"Horror, Thriller",NA,NA
2011-10-21,/vBiqoYfDIWKKzZTiQScqgCO09UD.jpg,61.125,191,7.8,0,0,81,Released,FALSE,/drGTfYXkbDExABV2nEPFz4zwATL.jpg,"Animation, Family, Fantasy, Horror",519564,Las Leyendas Collection
1979-05-25,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,60.982,12083,8.1,11000000,104931801,117,Released,FALSE,/hdHIjZxq3SWFqpAz4NFhdbud0iz.jpg,"Horror, Science Fiction",8091,Alien Collection
2021-01-26,/8NUM43rtQSt0chumXGJPvnYb01I.jpg,60.884,86,6.7,0,0,81,Released,FALSE,/AX8VvTMrzEddzMa4zR2NNHUtZ9.jpg,"Horror, Thriller",NA,NA
2016-10-15,/6PQqC4SbY910VvyVad6mvsboILU.jpg,60.726,612,6.5,100000,0,84,Released,FALSE,/naNXYdBzTEb1KwOdi1RbBkM9Zv1.jpg,"Horror, Thriller",727761,Terrifier Collection
2021-07-01,/jGYJyPzVgrVV2bgClI9uvEZgVLE.jpg,60.72,1341,6.7,15000000,44888959,88,Released,FALSE,/dsdbViTNjLu4DbgkkYmuY4xDQ20.jpg,"Horror, Mystery, Thriller",769423,Escape Room Collection
2009-09-18,/wrkjsGcFJxcQqR56kJUYAEKKg2T.jpg,60.685,3104,5.8,16000000,31556061,107,Released,FALSE,/aTmh5w201d86lt3juFk8tbK297Y.jpg,"Comedy, Horror",NA,NA
2014-08-22,/cV1biK7jlHVXlQ7ErYe5MUSBGcx.jpg,60.624,664,5.3,1200000,0,91,Released,FALSE,/owvxfxEBt0piT6GSKLFApdufH7i.jpg,Horror,52985,Wrong Turn Collection
2005-10-28,/sEXLZw7acI0aqHGSC5Bagd1LMt.jpg,60.408,4357,6.6,4000000,147748505,89,Released,FALSE,/1lWeIA03iGXTlDv0yzsN0wUdT9T.jpg,Horror,656,Saw Collection
2018-08-10,/hES2eVAbVt08JJTqgu3jmI34Yxx.jpg,60.183,223,5.7,130178,5303,90,Released,FALSE,/fXFQnOSbybaU9h2kJ3jtRUU4OpA.jpg,"Action, Horror, Science Fiction, TV Movie",870234,Megalodon Collection
2020-02-27,/8m5HTXzwewlfXhtZtLlLts53YTW.jpg,59.92,187,5.9,0,0,96,Released,FALSE,/rc8WAwoTTZ5HDUDBiKhIohbl57A.jpg,Horror,NA,NA
2019-09-11,/2LwamrHAmxqEHsT9JViFJxT08Ek.jpg,59.919,1041,7,3000000,0,98,Released,FALSE,/oIJenVsuK42zgfJd8E1hZqId3s5.jpg,"Crime, Horror, Mystery, Thriller",NA,NA
2009-08-28,/vSHPM4LQDpWdQrD5KZWK6wNqSOD.jpg,59.789,1120,5.4,10000000,39421467,105,Released,FALSE,/4UiNo0vUAKLgO9xq1JKYsGQ9avo.jpg,Horror,126209,Halloween (Rob Zombie Series) Collection
2015-09-01,/dwsoUEJvDpN00rJJ1bR6DrJ5JjF.jpg,59.771,232,5.9,0,0,87,Released,FALSE,/bnuBhHLzsRapDWheh9kwNn6qZnp.jpg,"Action, Fantasy, Horror, Science Fiction",370411,Attack on Titan Collection
2009-03-15,/oSzWs398C1TYvFvXoA9eEAqPwuX.jpg,59.708,3052,6.4,30000000,90810892,99,Released,FALSE,/3tvwsRSIDgwJuaGdh67XZ942UMy.jpg,"Horror, Thriller",NA,NA
2021-06-11,/qISzj26R3LnsChQcXQKnuyxQQhK.jpg,59.573,63,5.2,0,0,77,Released,FALSE,/nkgHOrbwZfuPua7QsO9chYNodl.jpg,"Horror, Mystery, Science Fiction",988584,Dinosaur Hotel
2004-08-26,/gTlVy3wUApAanIAPdx3yz0YOROD.jpg,59.552,765,5.4,0,0,96,Released,FALSE,/2zg3nm55gMUi5lFzCdXMjnYJjS9.jpg,"Action, Adventure, Horror",105995,Anaconda Collection
2007-03-16,/jovXaCasPvShaQbN8VgS9QkAmo3.jpg,59.495,1893,6.4,20000000,22217407,89,Released,FALSE,/18dQ1qE9MWGz1JBH8Kkrfm6RwT7.jpg,Horror,NA,NA
